config,input,snr_dB,quantity,value_bps_hz,stderr_bps_hz
(8,2,16,2),K=64,-8.0,SER_iid,0.45375,
(8,2,16,2),K=64,-6.0,I_genie,0.69066,0.00272
(8,2,16,2),K=64,-6.0,I_struct,0.56626,0.00443
(8,2,16,2),K=64,-6.0,GMI_svd,0.52558,0.00469
(8,2,16,2),K=64,-6.0,GMI_glrt,0.54498,0.00441
(8,2,16,2),K=64,-6.0,I_iid,0.64445,0.00331
(8,2,16,2),K=64,-6.0,SER_genie,0.09325,
(8,2,16,2),K=64,-6.0,SER_struct,0.27550,
(8,2,16,2),K=64,-6.0,SER_svd,0.33125,
(8,2,16,2),K=64,-6.0,SER_glrt,0.29850,
(8,2,16,2),K=64,-6.0,SER_iid,0.17275,
(8,2,16,2),K=64,-4.0,I_genie,0.73035,0.00159
(8,2,16,2),K=64,-4.0,I_struct,0.67519,0.00309
(8,2,16,2),K=64,-4.0,GMI_svd,0.65027,0.00335
(8,2,16,2),K=64,-4.0,GMI_glrt,0.66119,0.00351
(8,2,16,2),K=64,-4.0,I_iid,0.73522,0.00132
(8,2,16,2),K=64,-4.0,SER_genie,0.03250,
(8,2,16,2),K=64,-4.0,SER_struct,0.11150,
(8,2,16,2),K=64,-4.0,SER_svd,0.15000,
(8,2,16,2),K=64,-4.0,SER_glrt,0.13350,
(8,2,16,2),K=64,-4.0,SER_iid,0.02500,
(8,2,16,2),K=64,-2.0,I_genie,0.74493,0.00071
(8,2,16,2),K=64,-2.0,I_struct,0.72735,0.00167
(8,2,16,2),K=64,-2.0,GMI_svd,0.71679,0.00215
(8,2,16,2),K=64,-2.0,GMI_glrt,0.72193,0.00186
(8,2,16,2),K=64,-2.0,I_iid,0.74960,0.00014
(8,2,16,2),K=64,-2.0,SER_genie,0.01000,
(8,2,16,2),K=64,-2.0,SER_struct,0.03750,
(8,2,16,2),K=64,-2.0,SER_svd,0.05350,
(8,2,16,2),K=64,-2.0,SER_glrt,0.04625,
(8,2,16,2),K=64,-2.0,SER_iid,0.00050,
(8,2,16,2),K=64,0.0,I_genie,0.74861,0.00041
(8,2,16,2),K=64,0.0,I_struct,0.74377,0.00085
(8,2,16,2),K=64,0.0,GMI_svd,0.74005,0.00113
(8,2,16,2),K=64,0.0,GMI_glrt,0.74174,0.00103
(8,2,16,2),K=64,0.0,I_iid,0.75000,0.00000
(8,2,16,2),K=64,0.0,SER_genie,0.00225,
(8,2,16,2),K=64,0.0,SER_struct,0.01075,
(8,2,16,2),K=64,0.0,SER_svd,0.01700,
(8,2,16,2),K=64,0.0,SER_glrt,0.01375,
(8,2,16,2),K=64,0.0,SER_iid,0.00000,
(8,2,16,2),K=64,2.0,I_genie,0.74973,0.00015
(8,2,16,2),K=64,2.0,I_struct,0.74864,0.00048
(8,2,16,2),K=64,2.0,GMI_svd,0.74748,0.00064
(8,2,16,2),K=64,2.0,GMI_glrt,0.74790,0.00056
(8,2,16,2),K=64,2.0,I_iid,0.75000,0.00000
(8,2,16,2),K=64,2.0,SER_genie,0.00050,
(8,2,16,2),K=64,2.0,SER_struct,0.00225,
(8,2,16,2),K=64,2.0,SER_svd,0.00350,
(8,2,16,2),K=64,2.0,SER_glrt,0.00325,
(8,2,16,2),K=64,2.0,SER_iid,0.00000,
(8,2,16,2),K=64,4.0,I_genie,0.75000,0.00000
(8,2,16,2),K=64,4.0,I_struct,0.74985,0.00008
(8,2,16,2),K=64,4.0,GMI_svd,0.74994,0.00006
(8,2,16,2),K=64,4.0,GMI_glrt,0.74978,0.00012
(8,2,16,2),K=64,4.0,I_iid,0.75000,0.00000
(8,2,16,2),K=64,4.0,SER_genie,0.00000,
(8,2,16,2),K=64,4.0,SER_struct,0.00050,
(8,2,16,2),K=64,4.0,SER_svd,0.00025,
(8,2,16,2),K=64,4.0,SER_glrt,0.00050,
(8,2,16,2),K=64,4.0,SER_iid,0.00000,
(8,2,16,2),K=64,6.0,I_genie,0.75000,0.00000
(8,2,16,2),K=64,6.0,I_struct,0.74999,0.00001
(8,2,16,2),K=64,6.0,GMI_svd,0.74989,0.00010
(8,2,16,2),K=64,6.0,GMI_glrt,0.75000,0.00000
(8,2,16,2),K=64,6.0,I_iid,0.75000,0.00000
(8,2,16,2),K=64,6.0,SER_genie,0.00000,
(8,2,16,2),K=64,6.0,SER_struct,0.00000,
(8,2,16,2),K=64,6.0,SER_svd,0.00025,
(8,2,16,2),K=64,6.0,SER_glrt,0.00000,
(8,2,16,2),K=64,6.0,SER_iid,0.00000,
(8,2,16,2),K=64,8.0,I_genie,0.75000,0.00000
(8,2,16,2),K=64,8.0,I_struct,0.75000,0.00000
(8,2,16,2),K=64,8.0,GMI_svd,0.75000,0.00000
(8,2,16,2),K=64,8.0,GMI_glrt,0.75000,0.00000
(8,2,16,2),K=64,8.0,I_iid,0.75000,0.00000
(8,2,16,2),K=64,8.0,SER_genie,0.00000,
(8,2,16,2),K=64,8.0,SER_struct,0.00000,
(8,2,16,2),K=64,8.0,SER_svd,0.00000,
(8,2,16,2),K=64,8.0,SER_glrt,0.00000,
(8,2,16,2),K=64,8.0,SER_iid,0.00000,
(8,2,16,2),K=64,10.0,I_genie,0.75000,0.00000
(8,2,16,2),K=64,10.0,I_struct,0.75000,0.00000
(8,2,16,2),K=64,10.0,GMI_svd,0.75000,0.00000
(8,2,16,2),K=64,10.0,GMI_glrt,0.75000,0.00000
(8,2,16,2),K=64,10.0,I_iid,0.75000,0.00000
(8,2,16,2),K=64,10.0,SER_genie,0.00000,
(8,2,16,2),K=64,10.0,SER_struct,0.00000,
(8,2,16,2),K=64,10.0,SER_svd,0.00000,
(8,2,16,2),K=64,10.0,SER_glrt,0.00000,
(8,2,16,2),K=64,10.0,SER_iid,0.00000,
(8,2,16,2),K=64,12.0,I_genie,0.75000,0.00000
(8,2,16,2),K=64,12.0,I_struct,0.75000,0.00000
